Name,Platform,Version
2023-10-10T16:26:08,libxml-twig-perl,all,1:3.52-1
2023-10-10T16:26:08,libxml-xpathengine-perl,all,0.14-1
2023-10-10T16:26:08,libxml2,amd64,2.9.13+dfsg-1ubuntu0.3
2023-10-10T16:26:08,libxml2,i386,2.9.13+dfsg-1ubuntu0.3
2023-10-10T16:26:08,libxmlb2,amd64,0.3.6-2build1
2023-10-10T16:26:08,libxmlsec1,amd64,1.2.33-1build2
2023-10-10T16:26:08,libxmlsec1-nss,amd64,1.2.33-1build2
2023-10-10T16:26:08,libxmlsec1-openssl,amd64,1.2.33-1build2
2023-10-10T16:26:08,libxmu6,amd64,2:1.1.3-3
2023-10-10T16:26:08,libxmuu1,amd64,2:1.1.3-3
2023-10-10T16:26:08,libxnvctrl0,amd64,510.47.03-0ubuntu1
2023-10-10T16:26:08,libxpm4,amd64,1:3.5.12-1ubuntu0.22.04.2
2023-10-10T16:26:08,libxrandr2,amd64,2:1.5.2-1build1
2023-10-10T16:26:08,libxrender-dev,amd64,1:0.9.10-1build4
2023-10-10T16:26:08,libxrender1,amd64,1:0.9.10-1build4
2023-10-10T16:26:08,libxres1,amd64,2:1.2.1-1
2023-10-10T16:26:08,libxshmfence1,amd64,1.3-1build4
2023-10-10T16:26:08,libxshmfence1,i386,1.3-1build4
2023-10-10T16:26:08,libxslt1.1,amd64,1.1.34-4ubuntu0.22.04.1
2023-10-10T16:26:08,libxss1,amd64,1:1.2.3-1build2
2023-10-10T16:26:08,libxt6,amd64,1:1.2.1-1
2023-10-10T16:26:08,libxtables12,amd64,1.8.7-1ubuntu5.1
2023-10-10T16:26:08,libxtst6,amd64,2:1.2.3-1build4
2023-10-10T16:26:08,libxv1,amd64,2:1.0.11-1build2
2023-10-10T16:26:08,libxvidcore4,amd64,2:1.3.7-1
2023-10-10T16:26:08,libxvmc1,amd64,2:1.0.12-2build2
2023-10-10T16:26:08,libxxf86dga1,amd64,2:1.1.5-0ubuntu3
2023-10-10T16:26:08,libxxf86vm1,amd64,1:1.1.4-1build3
2023-10-10T16:26:08,libxxf86vm1,i386,1:1.1.4-1build3
2023-10-10T16:26:08,libxxhash0,amd64,0.8.1-1
2023-10-10T16:26:08,libyajl2,amd64,2.1.0-3build2
2023-10-10T16:26:08,libyaml-0-2,amd64,0.2.2-1build2
2023-10-10T16:26:08,libyaml-cpp0.7,amd64,0.7.0+dfsg-8build1
2023-10-10T16:26:08,libyelp0,amd64,42.1-1
2023-10-10T16:26:08,libzmq5,amd64,4.3.4-2
2023-10-10T16:26:08,libzstd1,amd64,1.4.8+dfsg-3build1
2023-10-10T16:26:08,libzstd1,i386,1.4.8+dfsg-3build1
2023-10-10T16:26:08,libzvbi-common,all,0.2.35-19
2023-10-10T16:26:08,libzvbi0,amd64,0.2.35-19
2023-10-10T16:26:08,light,amd64,1.2.2-2
2023-10-10T16:26:08,linux-base,all,4.5ubuntu9
2023-10-10T16:26:08,linux-cloud-tools-common,all,5.15.0-69.76
2023-10-10T16:26:08,linux-firmware,all,20220329.git681281e4-0ubuntu3.18
2023-10-10T16:26:08,linux-generic,amd64,5.15.0.86.83
2023-10-10T16:26:08,linux-generic-hwe-20.04,amd64,5.15.0.86.83
2023-10-10T16:26:08,linux-generic-hwe-22.04,amd64,6.2.0.34.34~22.04.11
2023-10-10T16:26:08,linux-headers-5.15.0-86,all,5.15.0-86.96
2023-10-10T16:26:08,linux-headers-5.15.0-86-generic,amd64,5.15.0-86.96
2023-10-10T16:26:08,linux-headers-5.19.0-50-generic,amd64,5.19.0-50.50
2023-10-10T16:26:08,linux-headers-6.2.0-33-generic,amd64,6.2.0-33.33~22.04.1
2023-10-10T16:26:08,linux-headers-6.2.0-34-generic,amd64,6.2.0-34.34~22.04.1
2023-10-10T16:26:08,linux-headers-generic,amd64,5.15.0.86.83
2023-10-10T16:26:08,linux-headers-generic-hwe-22.04,amd64,6.2.0.34.34~22.04.11
2023-10-10T16:26:08,linux-hwe-5.19-headers-5.19.0-50,all,5.19.0-50.50
2023-10-10T16:26:08,linux-hwe-6.2-headers-6.2.0-33,all,6.2.0-33.33~22.04.1
2023-10-10T16:26:08,linux-hwe-6.2-headers-6.2.0-34,all,6.2.0-34.34~22.04.1
2023-10-10T16:26:08,linux-image-5.11.0-27-generic,amd64,5.11.0-27.29~20.04.1
2023-10-10T16:26:08,linux-image-5.13.0-40-generic,amd64,5.13.0-40.45
2023-10-10T16:26:08,linux-image-5.13.0-41-generic,amd64,5.13.0-41.46
2023-10-10T16:26:08,linux-image-5.15.0-30-generic,amd64,5.15.0-30.31
2023-10-10T16:26:08,linux-image-5.15.0-33-generic,amd64,5.15.0-33.34
2023-10-10T16:26:08,linux-image-5.15.0-37-generic,amd64,5.15.0-37.39
2023-10-10T16:26:08,linux-image-5.15.0-39-generic,amd64,5.15.0-39.42
2023-10-10T16:26:08,linux-image-5.15.0-41-generic,amd64,5.15.0-41.44
2023-10-10T16:26:08,linux-image-5.15.0-43-generic,amd64,5.15.0-43.46
2023-10-10T16:26:08,linux-image-5.15.0-46-generic,amd64,5.15.0-46.49
2023-10-10T16:26:08,linux-image-5.15.0-47-generic,amd64,5.15.0-47.51
2023-10-10T16:26:08,linux-image-5.15.0-48-generic,amd64,5.15.0-48.54
2023-10-10T16:26:08,linux-image-5.15.0-50-generic,amd64,5.15.0-50.56
2023-10-10T16:26:08,linux-image-5.15.0-52-generic,amd64,5.15.0-52.58
2023-10-10T16:26:08,linux-image-5.15.0-53-generic,amd64,5.15.0-53.59
2023-10-10T16:26:08,linux-image-5.15.0-56-generic,amd64,5.15.0-56.62
2023-10-10T16:26:08,linux-image-5.15.0-57-generic,amd64,5.15.0-57.63
2023-10-10T16:26:08,linux-image-5.15.0-58-generic,amd64,5.15.0-58.64
2023-10-10T16:26:08,linux-image-5.15.0-60-generic,amd64,5.15.0-60.66
2023-10-10T16:26:08,linux-image-5.15.0-67-generic,amd64,5.15.0-67.74
2023-10-10T16:26:08,linux-image-5.15.0-69-generic,amd64,5.15.0-69.76
2023-10-10T16:26:08,linux-image-5.15.0-70-generic,amd64,5.15.0-70.77
2023-10-10T16:26:08,linux-image-5.15.0-71-generic,amd64,5.15.0-71.78
2023-10-10T16:26:08,linux-image-5.15.0-72-generic,amd64,5.15.0-72.79
2023-10-10T16:26:08,linux-image-5.15.0-73-generic,amd64,5.15.0-73.80
2023-10-10T16:26:08,linux-image-5.15.0-75-generic,amd64,5.15.0-75.82
2023-10-10T16:26:08,linux-image-5.15.0-76-generic,amd64,5.15.0-76.83
2023-10-10T16:26:08,linux-image-5.15.0-78-generic,amd64,5.15.0-78.85
2023-10-10T16:26:08,linux-image-5.15.0-79-generic,amd64,5.15.0-79.86
2023-10-10T16:26:08,linux-image-5.15.0-82-generic,amd64,5.15.0-82.91
2023-10-10T16:26:08,linux-image-5.15.0-83-generic,amd64,5.15.0-83.92
2023-10-10T16:26:08,linux-image-5.15.0-84-generic,amd64,5.15.0-84.93
2023-10-10T16:26:08,linux-image-5.15.0-86-generic,amd64,5.15.0-86.96
2023-10-10T16:26:08,linux-image-5.19.0-32-generic,amd64,5.19.0-32.33~22.04.1
2023-10-10T16:26:08,linux-image-5.19.0-35-generic,amd64,5.19.0-35.36~22.04.1
2023-10-10T16:26:08,linux-image-5.19.0-38-generic,amd64,5.19.0-38.39~22.04.1
2023-10-10T16:26:08,linux-image-5.19.0-40-generic,amd64,5.19.0-40.41~22.04.1
2023-10-10T16:26:08,linux-image-5.19.0-41-generic,amd64,5.19.0-41.42~22.04.1
2023-10-10T16:26:08,linux-image-5.19.0-42-generic,amd64,5.19.0-42.43~22.04.1
2023-10-10T16:26:08,linux-image-5.19.0-43-generic,amd64,5.19.0-43.44~22.04.1
2023-10-10T16:26:08,linux-image-5.19.0-45-generic,amd64,5.19.0-45.46~22.04.1
2023-10-10T16:26:08,linux-image-5.19.0-46-generic,amd64,5.19.0-46.47~22.04.1
2023-10-10T16:26:08,linux-image-5.19.0-50-generic,amd64,5.19.0-50.50
2023-10-10T16:26:08,linux-image-6.2.0-26-generic,amd64,6.2.0-26.26~22.04.1
2023-10-10T16:26:08,linux-image-6.2.0-31-generic,amd64,6.2.0-31.31~22.04.1
2023-10-10T16:26:08,linux-image-6.2.0-32-generic,amd64,6.2.0-32.32~22.04.1
2023-10-10T16:26:08,linux-image-6.2.0-33-generic,amd64,6.2.0-33.33~22.04.1
2023-10-10T16:26:08,linux-image-6.2.0-34-generic,amd64,6.2.0-34.34~22.04.1
2023-10-10T16:26:08,linux-image-generic,amd64,5.15.0.86.83
2023-10-10T16:26:08,linux-image-generic-hwe-22.04,amd64,6.2.0.34.34~22.04.11
2023-10-10T16:26:08,linux-libc-dev,amd64,5.15.0-86.96
2023-10-10T16:26:08,linux-modules-5.11.0-27-generic,amd64,5.11.0-27.29~20.04.1
2023-10-10T16:26:08,linux-modules-5.13.0-41-generic,amd64,5.13.0-41.46
2023-10-10T16:26:08,linux-modules-5.15.0-30-generic,amd64,5.15.0-30.31
2023-10-10T16:26:08,linux-modules-5.15.0-33-generic,amd64,5.15.0-33.34
2023-10-10T16:26:08,linux-modules-5.15.0-37-generic,amd64,5.15.0-37.39
2023-10-10T16:26:08,linux-modules-5.15.0-39-generic,amd64,5.15.0-39.42
2023-10-10T16:26:08,linux-modules-5.15.0-41-generic,amd64,5.15.0-41.44
2023-10-10T16:26:08,linux-modules-5.15.0-43-generic,amd64,5.15.0-43.46
2023-10-10T16:26:08,linux-modules-5.15.0-46-generic,amd64,5.15.0-46.49
2023-10-10T16:26:08,linux-modules-5.15.0-47-generic,amd64,5.15.0-47.51
2023-10-10T16:26:08,linux-modules-5.15.0-48-generic,amd64,5.15.0-48.54
2023-10-10T16:26:08,linux-modules-5.15.0-50-generic,amd64,5.15.0-50.56
2023-10-10T16:26:08,linux-modules-5.15.0-52-generic,amd64,5.15.0-52.58
2023-10-10T16:26:08,linux-modules-5.15.0-53-generic,amd64,5.15.0-53.59
2023-10-10T16:26:08,linux-modules-5.15.0-56-generic,amd64,5.15.0-56.62
2023-10-10T16:26:08,linux-modules-5.15.0-57-generic,amd64,5.15.0-57.63
2023-10-10T16:26:08,linux-modules-5.15.0-58-generic,amd64,5.15.0-58.64
2023-10-10T16:26:08,linux-modules-5.15.0-60-generic,amd64,5.15.0-60.66
2023-10-10T16:26:08,linux-modules-5.15.0-67-generic,amd64,5.15.0-67.74
2023-10-10T16:26:08,linux-modules-5.15.0-69-generic,amd64,5.15.0-69.76
2023-10-10T16:26:08,linux-modules-5.15.0-70-generic,amd64,5.15.0-70.77
2023-10-10T16:26:08,linux-modules-5.15.0-71-generic,amd64,5.15.0-71.78
2023-10-10T16:26:08,linux-modules-5.15.0-72-generic,amd64,5.15.0-72.79
2023-10-10T16:26:08,linux-modules-5.15.0-73-generic,amd64,5.15.0-73.80
2023-10-10T16:26:08,linux-modules-5.15.0-75-generic,amd64,5.15.0-75.82
2023-10-10T16:26:08,linux-modules-5.15.0-76-generic,amd64,5.15.0-76.83
2023-10-10T16:26:08,linux-modules-5.15.0-78-generic,amd64,5.15.0-78.85
2023-10-10T16:26:08,linux-modules-5.15.0-79-generic,amd64,5.15.0-79.86
2023-10-10T16:26:08,linux-modules-5.15.0-82-generic,amd64,5.15.0-82.91
2023-10-10T16:26:08,linux-modules-5.15.0-83-generic,amd64,5.15.0-83.92
2023-10-10T16:26:08,linux-modules-5.15.0-84-generic,amd64,5.15.0-84.93
2023-10-10T16:26:08,linux-modules-5.15.0-86-generic,amd64,5.15.0-86.96
2023-10-10T16:26:08,linux-modules-5.19.0-32-generic,amd64,5.19.0-32.33~22.04.1
2023-10-10T16:26:08,linux-modules-5.19.0-35-generic,amd64,5.19.0-35.36~22.04.1
2023-10-10T16:26:08,linux-modules-5.19.0-38-generic,amd64,5.19.0-38.39~22.04.1
2023-10-10T16:26:08,linux-modules-5.19.0-40-generic,amd64,5.19.0-40.41~22.04.1
2023-10-10T16:26:08,linux-modules-5.19.0-41-generic,amd64,5.19.0-41.42~22.04.1
2023-10-10T16:26:08,linux-modules-5.19.0-42-generic,amd64,5.19.0-42.43~22.04.1
2023-10-10T16:26:08,linux-modules-5.19.0-43-generic,amd64,5.19.0-43.44~22.04.1
2023-10-10T16:26:08,linux-modules-5.19.0-45-generic,amd64,5.19.0-45.46~22.04.1
2023-10-10T16:26:08,linux-modules-5.19.0-46-generic,amd64,5.19.0-46.47~22.04.1
2023-10-10T16:26:08,linux-modules-5.19.0-50-generic,amd64,5.19.0-50.50
2023-10-10T16:26:08,linux-modules-6.2.0-26-generic,amd64,6.2.0-26.26~22.04.1
2023-10-10T16:26:08,linux-modules-6.2.0-31-generic,amd64,6.2.0-31.31~22.04.1
2023-10-10T16:26:08,linux-modules-6.2.0-32-generic,amd64,6.2.0-32.32~22.04.1
2023-10-10T16:26:08,linux-modules-6.2.0-33-generic,amd64,6.2.0-33.33~22.04.1
2023-10-10T16:26:08,linux-modules-6.2.0-34-generic,amd64,6.2.0-34.34~22.04.1
2023-10-10T16:26:08,linux-modules-extra-5.11.0-27-generic,amd64,5.11.0-27.29~20.04.1
2023-10-10T16:26:08,linux-modules-extra-5.13.0-41-generic,amd64,5.13.0-41.46
2023-10-10T16:26:08,linux-modules-extra-5.15.0-30-generic,amd64,5.15.0-30.31
2023-10-10T16:26:08,linux-modules-extra-5.15.0-33-generic,amd64,5.15.0-33.34
2023-10-10T16:26:08,linux-modules-extra-5.15.0-37-generic,amd64,5.15.0-37.39
2023-10-10T16:26:08,linux-modules-extra-5.15.0-39-generic,amd64,5.15.0-39.42
2023-10-10T16:26:08,linux-modules-extra-5.15.0-41-generic,amd64,5.15.0-41.44
2023-10-10T16:26:08,linux-modules-extra-5.15.0-43-generic,amd64,5.15.0-43.46
2023-10-10T16:26:08,linux-modules-extra-5.15.0-46-generic,amd64,5.15.0-46.49
2023-10-10T16:26:08,linux-modules-extra-5.15.0-47-generic,amd64,5.15.0-47.51
2023-10-10T16:26:08,linux-modules-extra-5.15.0-48-generic,amd64,5.15.0-48.54
2023-10-10T16:26:08,linux-modules-extra-5.15.0-50-generic,amd64,5.15.0-50.56
2023-10-10T16:26:08,linux-modules-extra-5.15.0-52-generic,amd64,5.15.0-52.58
2023-10-10T16:26:08,linux-modules-extra-5.15.0-53-generic,amd64,5.15.0-53.59
2023-10-10T16:26:08,linux-modules-extra-5.15.0-56-generic,amd64,5.15.0-56.62
2023-10-10T16:26:08,linux-modules-extra-5.15.0-57-generic,amd64,5.15.0-57.63
2023-10-10T16:26:08,linux-modules-extra-5.15.0-58-generic,amd64,5.15.0-58.64
2023-10-10T16:26:08,linux-modules-extra-5.15.0-60-generic,amd64,5.15.0-60.66
2023-10-10T16:26:08,linux-modules-extra-5.15.0-67-generic,amd64,5.15.0-67.74
2023-10-10T16:26:08,linux-modules-extra-5.15.0-69-generic,amd64,5.15.0-69.76
2023-10-10T16:26:08,linux-modules-extra-5.15.0-70-generic,amd64,5.15.0-70.77
2023-10-10T16:26:08,linux-modules-extra-5.15.0-71-generic,amd64,5.15.0-71.78
2023-10-10T16:26:08,linux-modules-extra-5.15.0-72-generic,amd64,5.15.0-72.79
2023-10-10T16:26:08,linux-modules-extra-5.15.0-73-generic,amd64,5.15.0-73.80
2023-10-10T16:26:08,linux-modules-extra-5.15.0-75-generic,amd64,5.15.0-75.82
2023-10-10T16:26:08,linux-modules-extra-5.15.0-76-generic,amd64,5.15.0-76.83
2023-10-10T16:26:08,linux-modules-extra-5.15.0-78-generic,amd64,5.15.0-78.85
2023-10-10T16:26:08,linux-modules-extra-5.15.0-79-generic,amd64,5.15.0-79.86
2023-10-10T16:26:08,linux-modules-extra-5.15.0-82-generic,amd64,5.15.0-82.91
2023-10-10T16:26:08,linux-modules-extra-5.15.0-83-generic,amd64,5.15.0-83.92
2023-10-10T16:26:08,linux-modules-extra-5.15.0-84-generic,amd64,5.15.0-84.93
2023-10-10T16:26:08,linux-modules-extra-5.15.0-86-generic,amd64,5.15.0-86.96
2023-10-10T16:26:08,linux-modules-extra-5.19.0-32-generic,amd64,5.19.0-32.33~22.04.1
2023-10-10T16:26:08,linux-modules-extra-5.19.0-35-generic,amd64,5.19.0-35.36~22.04.1
2023-10-10T16:26:08,linux-modules-extra-5.19.0-38-generic,amd64,5.19.0-38.39~22.04.1
2023-10-10T16:26:08,linux-modules-extra-5.19.0-40-generic,amd64,5.19.0-40.41~22.04.1
2023-10-10T16:26:08,linux-modules-extra-5.19.0-41-generic,amd64,5.19.0-41.42~22.04.1
2023-10-10T16:26:08,linux-modules-extra-5.19.0-42-generic,amd64,5.19.0-42.43~22.04.1
2023-10-10T16:26:08,linux-modules-extra-5.19.0-43-generic,amd64,5.19.0-43.44~22.04.1
2023-10-10T16:26:08,linux-modules-extra-5.19.0-45-generic,amd64,5.19.0-45.46~22.04.1
2023-10-10T16:26:08,linux-modules-extra-5.19.0-46-generic,amd64,5.19.0-46.47~22.04.1
2023-10-10T16:26:08,linux-modules-extra-5.19.0-50-generic,amd64,5.19.0-50.50
2023-10-10T16:26:08,linux-modules-extra-6.2.0-26-generic,amd64,6.2.0-26.26~22.04.1
2023-10-10T16:26:08,linux-modules-extra-6.2.0-31-generic,amd64,6.2.0-31.31~22.04.1
2023-10-10T16:26:08,linux-modules-extra-6.2.0-32-generic,amd64,6.2.0-32.32~22.04.1
2023-10-10T16:26:08,linux-modules-extra-6.2.0-33-generic,amd64,6.2.0-33.33~22.04.1
2023-10-10T16:26:08,linux-modules-extra-6.2.0-34-generic,amd64,6.2.0-34.34~22.04.1
2023-10-10T16:26:08,linux-modules-nvidia-535-6.2.0-26-generic,amd64,6.2.0-26.26~22.04.1+2
2023-10-10T16:26:08,linux-modules-nvidia-535-6.2.0-31-generic,amd64,6.2.0-31.31~22.04.1
2023-10-10T16:26:08,linux-modules-nvidia-535-6.2.0-32-generic,amd64,6.2.0-32.32~22.04.1
2023-10-10T16:26:08,linux-modules-nvidia-535-6.2.0-33-generic,amd64,6.2.0-33.33~22.04.1+1
2023-10-10T16:26:08,linux-modules-nvidia-535-generic-hwe-22.04,amd64,6.2.0-33.33~22.04.1+1
2023-10-10T16:26:08,linux-objects-nvidia-535-6.2.0-26-generic,amd64,6.2.0-26.26~22.04.1+2
2023-10-10T16:26:08,linux-objects-nvidia-535-6.2.0-31-generic,amd64,6.2.0-31.31~22.04.1
2023-10-10T16:26:08,linux-objects-nvidia-535-6.2.0-32-generic,amd64,6.2.0-32.32~22.04.1
2023-10-10T16:26:08,linux-objects-nvidia-535-6.2.0-33-generic,amd64,6.2.0-33.33~22.04.1+1
2023-10-10T16:26:08,linux-signatures-nvidia-6.2.0-33-generic,amd64,6.2.0-33.33~22.04.1+1
2023-10-10T16:26:08,linux-sound-base,all,1.0.25+dfsg-0ubuntu7
2023-10-10T16:26:08,linux-tools-common,all,5.15.0-86.96
2023-10-10T16:26:08,locales,all,2.35-0ubuntu3.4
2023-10-10T16:26:08,login,amd64,1:4.8.1-2ubuntu2.1
2023-10-10T16:26:08,logrotate,amd64,3.19.0-1ubuntu1.1
2023-10-10T16:26:08,logsave,amd64,1.46.5-2ubuntu1.1
2023-10-10T16:26:08,lp-solve,amd64,5.5.2.5-2build2
2023-10-10T16:26:08,lsb-base,all,11.1.0ubuntu4
2023-10-10T16:26:08,lsb-release,all,11.1.0ubuntu4
2023-10-10T16:26:08,lshw,amd64,02.19.git.2021.06.19.996aaad9c7-2build1
2023-10-10T16:26:08,lsof,amd64,4.93.2+dfsg-1.1build2
2023-10-10T16:26:08,lto-disabled-list,all,24
2023-10-10T16:26:08,ltrace,amd64,0.7.3-6.1ubuntu6
2023-10-10T16:26:08,lxappearance,amd64,0.6.3-1build1
2023-10-10T16:26:08,lxde-settings-daemon,amd64,0.5.5-2ubuntu1
2023-10-10T16:26:08,mailcap,all,3.70+nmu1ubuntu1
2023-10-10T16:26:08,make,amd64,4.3-4.1build1
2023-10-10T16:26:08,man-db,amd64,2.10.2-1
2023-10-10T16:26:08,manpages,all,5.10-1ubuntu1
2023-10-10T16:26:08,manpages-dev,all,5.10-1ubuntu1
2023-10-10T16:26:08,mawk,amd64,1.3.4.20200120-3
2023-10-10T16:26:08,media-types,all,7.0.0
2023-10-10T16:26:08,memtest86+,amd64,5.31b+dfsg-4
2023-10-10T16:26:08,mesa-va-drivers,amd64,23.0.4-0ubuntu1~22.04.1
2023-10-10T16:26:08,mesa-vdpau-drivers,amd64,23.0.4-0ubuntu1~22.04.1
2023-10-10T16:26:08,mesa-vulkan-drivers,amd64,23.0.4-0ubuntu1~22.04.1
2023-10-10T16:26:08,microsoft-edge-dev,amd64,119.0.2109.1-1
2023-10-10T16:26:08,microsoft-edge-stable,amd64,117.0.2045.35-1
2023-10-10T16:26:08,microsoft-identity-broker,amd64,1.6.1
2023-10-10T16:26:08,microsoft-identity-diagnostics,amd64,1.1.0
2023-10-10T16:26:08,mime-support,all,3.66
2023-10-10T16:26:08,mobile-broadband-provider-info,all,20220315-1
2023-10-10T16:26:08,modemmanager,amd64,1.20.0-1~ubuntu22.04.2
2023-10-10T16:26:08,mokutil,amd64,0.6.0-2~22.04.2
2023-10-10T16:26:08,mount,amd64,2.37.2-4ubuntu3
2023-10-10T16:26:08,mousetweaks,amd64,3.32.0-3build2
2023-10-10T16:26:08,msalsdk-dbusclient,amd64,1.0.1
2023-10-10T16:26:08,mscompress,amd64,0.4-9build1
2023-10-10T16:26:08,mtr-tiny,amd64,0.95-1
2023-10-10T16:26:08,mutter,amd64,42.9-0ubuntu4
2023-10-10T16:26:08,mutter-common,all,42.9-0ubuntu4
2023-10-10T16:26:08,mysql-common,all,5.8+1.0.8
2023-10-10T16:26:08,mythes-en-au,all,2.1-5.6
2023-10-10T16:26:08,mythes-en-us,all,1:7.2.0-2
2023-10-10T16:26:08,nano,amd64,6.2-1
2023-10-10T16:26:08,nautilus,amd64,1:42.6-0ubuntu1
2023-10-10T16:26:08,nautilus-data,all,1:42.6-0ubuntu1
2023-10-10T16:26:08,nautilus-extension-gnome-terminal,amd64,3.44.0-1ubuntu1
2023-10-10T16:26:08,nautilus-sendto,amd64,3.8.6-4
2023-10-10T16:26:08,nautilus-share,amd64,0.7.3-2ubuntu6
2023-10-10T16:26:08,ncurses-base,all,6.3-2ubuntu0.1
2023-10-10T16:26:08,ncurses-bin,amd64,6.3-2ubuntu0.1
2023-10-10T16:26:08,ncurses-term,all,6.3-2ubuntu0.1
2023-10-10T16:26:08,netbase,all,6.3
2023-10-10T16:26:08,netcat-openbsd,amd64,1.218-4ubuntu1
2023-10-10T16:26:08,netpbm,amd64,2:10.0-15.4
2023-10-10T16:26:08,netplan.io,amd64,0.105-0ubuntu2~22.04.3
2023-10-10T16:26:08,netstandard-targeting-pack-2.1,amd64,6.0.122-0ubuntu1~22.04.1
2023-10-10T16:26:08,network-manager,amd64,1.36.6-0ubuntu2
2023-10-10T16:26:08,network-manager-config-connectivity-ubuntu,all,1.36.6-0ubuntu2
2023-10-10T16:26:08,network-manager-gnome,amd64,1.24.0-1ubuntu3
2023-10-10T16:26:08,network-manager-openconnect,amd64,1.2.6-4
2023-10-10T16:26:08,network-manager-openconnect-gnome,amd64,1.2.6-4
2023-10-10T16:26:08,network-manager-openvpn,amd64,1.8.18-1
2023-10-10T16:26:08,network-manager-openvpn-gnome,amd64,1.8.18-1
2023-10-10T16:26:08,network-manager-pptp,amd64,1.2.10-1
2023-10-10T16:26:08,network-manager-pptp-gnome,amd64,1.2.10-1
2023-10-10T16:26:08,networkd-dispatcher,all,2.1-2ubuntu0.22.04.2
2023-10-10T16:26:08,nftables,amd64,1.0.2-1ubuntu3
2023-10-10T16:26:08,node-esprima,all,4.0.1+ds+~4.0.3-2
2023-10-10T16:26:08,node-mime,all,3.0.0+dfsg+~cs3.96.1-1
2023-10-10T16:26:08,node-source-map,all,0.7.0++dfsg2+really.0.6.1-9
2023-10-10T16:26:08,node-sprintf-js,all,1.1.2+ds1+~1.1.2-1
2023-10-10T16:26:08,nodejs,amd64,18.17.1-deb-1nodesource1
2023-10-10T16:26:08,npm,all,8.5.1~ds-1
2023-10-10T16:26:08,ntfs-3g,amd64,1:2021.8.22-3ubuntu1.2
2023-10-10T16:26:08,nvidia-compute-utils-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:26:08,nvidia-dkms-535,amd64,535.104.05-0ubuntu0.22.04.4
2023-10-10T16:26:08,nvidia-driver-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:26:08,nvidia-driver-core-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:26:08,nvidia-firmware-535-535.104.05,amd64,535.104.05-0ubuntu0.22.04.4
2023-10-10T16:26:08,nvidia-kernel-common-535,amd64,535.104.05-0ubuntu0.22.04.4
2023-10-10T16:26:08,nvidia-kernel-source-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:26:08,nvidia-prime,all,0.8.17.1
2023-10-10T16:26:08,nvidia-settings,amd64,510.47.03-0ubuntu1
2023-10-10T16:26:08,nvidia-utils-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:26:08,ocl-icd-libopencl1,amd64,2.2.14-3
2023-10-10T16:26:08,ocrmypdf,all,13.4.0+dfsg-1
2023-10-10T16:26:08,openconnect,amd64,8.20-1
2023-10-10T16:26:08,openjdk-11-jre,amd64,11.0.20.1+1-0ubuntu1~22.04
2023-10-10T16:26:08,openjdk-11-jre-headless,amd64,11.0.20.1+1-0ubuntu1~22.04
2023-10-10T16:26:08,openprinting-ppds,all,20220223-0ubuntu1
2023-10-10T16:26:08,openssh-client,amd64,1:8.9p1-3ubuntu0.4
2023-10-10T16:26:08,openssh-server,amd64,1:8.9p1-3ubuntu0.4
2023-10-10T16:26:08,openssh-sftp-server,amd64,1:8.9p1-3ubuntu0.4
2023-10-10T16:26:08,openssl,amd64,3.0.2-0ubuntu1.10
2023-10-10T16:26:08,openvpn,amd64,2.5.5-1ubuntu3.1
2023-10-10T16:26:08,orca,all,42.0-1ubuntu2
2023-10-10T16:26:08,os-prober,amd64,1.79ubuntu2
2023-10-10T16:26:08,p11-kit,amd64,0.24.0-6build1
2023-10-10T16:26:08,p11-kit-modules,amd64,0.24.0-6build1
2023-10-10T16:26:08,packagekit,amd64,1.2.5-2ubuntu2
2023-10-10T16:26:08,packagekit-tools,amd64,1.2.5-2ubuntu2
2023-10-10T16:26:08,packages-microsoft-prod,all,1.0-ubuntu22.04.1
2023-10-10T16:26:08,parted,amd64,3.4-2build1
2023-10-10T16:26:08,passwd,amd64,1:4.8.1-2ubuntu2.1
2023-10-10T16:26:08,patch,amd64,2.7.6-7build2
2023-10-10T16:26:08,pavucontrol,amd64,5.0-2
2023-10-10T16:26:08,pci.ids,all,0.0~2022.01.22-1
2023-10-10T16:26:08,pciutils,amd64,1:3.7.0-6
2023-10-10T16:26:08,pcmciautils,amd64,018-13build1
2023-10-10T16:26:08,perl,amd64,5.34.0-3ubuntu1.2
2023-10-10T16:26:08,perl-base,amd64,5.34.0-3ubuntu1.2
2023-10-10T16:26:08,perl-modules-5.34,all,5.34.0-3ubuntu1.2
2023-10-10T16:26:08,perl-openssl-defaults,amd64,5build2
2023-10-10T16:26:08,picom,amd64,9-1
2023-10-10T16:26:08,pinentry-curses,amd64,1.1.1-1build2
2023-10-10T16:26:08,pinentry-gnome3,amd64,1.1.1-1build2
2023-10-10T16:26:08,pipewire,amd64,0.3.48-1ubuntu3
2023-10-10T16:26:08,pipewire-bin,amd64,0.3.48-1ubuntu3
2023-10-10T16:26:08,pipewire-media-session,amd64,0.4.1-2ubuntu1
2023-10-10T16:26:08,pkexec,amd64,0.105-33
